ano,mes,data,regiao,uf,cidade,pm25,pm10,no2,co,o3,temperatura_media,umidade,indice_qualidade_ar,nivel_qualidade
2020,1,2020-01-01,Norte,AM,Manaus,20.09,54.97,29.56,0.99,25.78,25.1,52.8,49.73,Boa
2020,1,2020-01-01,Norte,PA,Belém,27.31,60.52,17.24,1.69,38.98,22.7,53.4,61.46,Moderada
2020,1,2020-01-01,Norte,PA,Santarém,20.23,39.72,33.38,0.55,30.93,27.3,83.9,43.99,Boa
2020,1,2020-01-01,Norte,RO,Porto Velho,27.49,83.41,15.07,1.08,34.55,23.2,76.5,61.42,Moderada
2020,1,2020-01-01,Norte,TO,Palmas,40.89,48.7,37.4,0.71,22.77,27.5,41.2,66.24,Moderada
2020,1,2020-01-01,Nordeste,BA,Salvador,32.35,98.08,19.9,0.98,15.27,26.4,83.2,67.94,Moderada
2020,1,2020-01-01,Nordeste,BA,Feira de Santana,44.98,108.02,25.08,0.41,47.79,28.9,44.1,81.8,Ruim
2020,1,2020-01-01,Nordeste,PE,Recife,38.44,111.92,20.4,1.4,30.09,30.6,69.9,81.86,Ruim
2020,1,2020-01-01,Nordeste,PE,Jaboatão dos Guararapes,32.09,101.87,18.24,0.79,45.03,21.1,74.6,69.7,Moderada
2020,1,2020-01-01,Nordeste,CE,Fortaleza,32.49,71.45,19.39,0.92,41.5,19.9,82.3,63.47,Moderada
2020,1,2020-01-01,Nordeste,CE,Juazeiro do Norte,38.81,67.04,37.01,1.52,30.32,23.6,47.1,76.15,Moderada
2020,1,2020-01-01,Nordeste,MA,São Luís,34.1,78.5,17.64,1.04,46.36,26.1,74.8,67.68,Moderada
2020,1,2020-01-01,Nordeste,PB,João Pessoa,35.78,69.25,27.02,1.45,46.63,26.4,68.7,72.54,Moderada
2020,1,2020-01-01,Centro-Oeste,DF,Brasília,44.17,68.49,33.13,1.27,40.18,23.0,84.3,79.3,Moderada
2020,1,2020-01-01,Centro-Oeste,GO,Goiânia,19.05,70.52,23.88,0.55,40.85,26.1,65.1,49.26,Boa
2020,1,2020-01-01,Centro-Oeste,GO,Aparecida de Goiânia,24.06,46.57,12.79,1.2,53.96,28.9,90.3,51.52,Moderada
2020,1,2020-01-01,Centro-Oeste,MT,Cuiabá,26.83,52.02,27.11,0.97,26.67,24.6,69.8,54.38,Moderada
2020,1,2020-01-01,Centro-Oeste,MS,Campo Grande,39.17,59.27,24.05,1.63,36.24,25.7,53.6,72.73,Moderada
2020,1,2020-01-01,Sudeste,SP,São Paulo,36.04,59.73,35.52,1.75,28.5,22.0,73.9,73.1,Moderada
2020,1,2020-01-01,Sudeste,SP,Campinas,39.9,68.75,36.17,1.37,35.98,23.0,86.8,76.7,Moderada
2020,1,2020-01-01,Sudeste,SP,Ribeirão Preto,46.42,23.86,23.84,0.32,62.67,23.0,47.0,62.53,Moderada
2020,1,2020-01-01,Sudeste,RJ,Rio de Janeiro,37.54,65.86,14.4,1.0,20.46,24.8,81.1,63.92,Moderada
2020,1,2020-01-01,Sudeste,RJ,Niterói,33.68,88.42,28.14,0.75,37.35,21.4,41.7,69.21,Moderada
2020,1,2020-01-01,Sudeste,RJ,Nova Iguaçu,25.23,58.39,31.7,1.21,41.34,20.5,47.0,59.03,Moderada
2020,1,2020-01-01,Sudeste,RJ,Petrópolis,35.96,70.73,14.49,0.5,47.84,27.9,81.6,62.47,Moderada
2020,1,2020-01-01,Sudeste,MG,Belo Horizonte,24.33,71.22,13.47,0.99,28.18,27.2,76.2,53.79,Moderada
2020,1,2020-01-01,Sudeste,MG,Uberlândia,37.77,63.63,20.15,0.76,47.86,29.3,51.8,65.77,Moderada
2020,1,2020-01-01,Sudeste,MG,Juiz de Fora,27.85,82.46,28.68,0.66,57.59,21.1,58.8,63.89,Moderada
2020,1,2020-01-01,Sudeste,ES,Vitória,22.42,68.82,24.59,1.13,50.35,21.7,62.2,57.58,Moderada
2020,1,2020-01-01,Sudeste,ES,Vila Velha,29.14,86.15,39.56,0.65,41.86,25.9,91.7,67.05,Moderada
2020,1,2020-01-01,Sudeste,ES,Serra,36.32,43.59,31.31,1.72,42.46,22.4,53.6,69.43,Moderada
2020,1,2020-01-01,Sul,PR,Curitiba,27.7,84.74,11.78,1.15,44.37,20.4,88.9,62.69,Moderada
2020,1,2020-01-01,Sul,PR,Londrina,34.98,75.23,26.0,1.13,61.27,24.7,87.3,71.93,Moderada
2020,1,2020-01-01,Sul,SC,Florianópolis,34.11,84.88,24.99,0.92,20.93,25.8,88.7,67.6,Moderada
2020,1,2020-01-01,Sul,SC,Joinville,39.27,71.67,27.59,0.33,38.89,25.0,89.0,66.68,Moderada
2020,1,2020-01-01,Sul,RS,Porto Alegre,29.95,84.2,20.31,0.46,58.64,25.9,42.8,62.61,Moderada
2020,1,2020-01-01,Sul,RS,Caxias do Sul,34.73,79.52,29.92,1.47,38.23,26.9,58.3,74.17,Moderada
2020,2,2020-02-01,Norte,AM,Manaus,41.06,77.45,14.0,0.51,38.37,22.1,69.7,67.75,Moderada
2020,2,2020-02-01,Norte,PA,Belém,46.26,59.97,19.27,0.53,40.93,21.9,91.4,69.77,Moderada
2020,2,2020-02-01,Norte,PA,Santarém,30.27,49.33,24.27,0.99,40.9,26.4,72.5,57.64,Moderada
2020,2,2020-02-01,Norte,RO,Porto Velho,27.9,65.15,30.26,0.84,54.53,20.7,86.3,61.1,Moderada
2020,2,2020-02-01,Norte,TO,Palmas,28.09,97.78,25.77,0.56,27.44,23.4,54.8,63.36,Moderada
2020,2,2020-02-01,Nordeste,BA,Salvador,26.29,116.39,28.52,0.77,49.69,26.7,90.7,71.04,Moderada
2020,2,2020-02-01,Nordeste,BA,Feira de Santana,31.72,53.83,30.08,1.5,49.95,23.6,64.8,66.51,Moderada
2020,2,2020-02-01,Nordeste,PE,Recife,29.15,61.33,32.27,0.32,32.67,28.8,65.4,55.5,Moderada
2020,2,2020-02-01,Nordeste,PE,Jaboatão dos Guararapes,25.59,85.17,18.66,1.64,46.55,28.6,92.4,66.75,Moderada
2020,2,2020-02-01,Nordeste,CE,Fortaleza,14.35,94.27,20.63,1.57,44.21,24.9,73.2,58.61,Moderada
2020,2,2020-02-01,Nordeste,CE,Juazeiro do Norte,38.44,80.71,33.38,0.86,36.81,23.6,82.0,73.68,Moderada
2020,2,2020-02-01,Nordeste,MA,São Luís,25.2,49.3,27.72,0.5,34.74,29.8,54.5,49.39,Boa
2020,2,2020-02-01,Nordeste,PB,João Pessoa,38.36,63.96,33.06,0.81,55.63,20.6,45.7,70.83,Moderada
2020,2,2020-02-01,Centro-Oeste,DF,Brasília,38.57,76.75,15.89,0.89,55.23,28.7,68.2,70.54,Moderada
2020,2,2020-02-01,Centro-Oeste,GO,Goiânia,43.66,73.04,32.02,1.1,43.5,27.1,81.6,78.75,Moderada
2020,2,2020-02-01,Centro-Oeste,GO,Aparecida de Goiânia,38.96,83.96,13.94,1.57,38.82,22.3,94.5,76.01,Moderada
2020,2,2020-02-01,Centro-Oeste,MT,Cuiabá,49.82,56.3,26.36,1.79,32.29,27.7,45.8,83.06,Ruim
2020,2,2020-02-01,Centro-Oeste,MS,Campo Grande,40.43,57.08,23.27,0.73,37.6,20.4,69.9,66.08,Moderada
2020,2,2020-02-01,Sudeste,SP,São Paulo,32.72,3.0,12.74,1.12,13.92,26.9,64.8,43.74,Boa
2020,2,2020-02-01,Sudeste,SP,Campinas,31.24,80.91,8.94,0.59,39.79,22.2,77.6,59.32,Moderada
2020,2,2020-02-01,Sudeste,SP,Ribeirão Preto,28.31,27.9,42.35,0.91,40.76,25.3,48.8,54.4,Moderada
2020,2,2020-02-01,Sudeste,RJ,Rio de Janeiro,43.27,80.39,27.13,1.16,42.67,25.0,65.2,79.36,Moderada
2020,2,2020-02-01,Sudeste,RJ,Niterói,32.42,59.9,31.63,0.68,41.4,24.3,68.9,61.67,Moderada
2020,2,2020-02-01,Sudeste,RJ,Nova Iguaçu,41.06,101.41,23.47,1.63,24.95,23.3,46.2,83.71,Ruim
2020,2,2020-02-01,Sudeste,RJ,Petrópolis,43.79,81.2,24.68,1.41,33.35,21.4,83.6,80.47,Ruim
2020,2,2020-02-01,Sudeste,MG,Belo Horizonte,37.88,63.01,23.49,0.79,41.46,29.6,55.8,66.16,Moderada
2020,2,2020-02-01,Sudeste,MG,Uberlândia,28.13,72.87,16.65,0.66,31.11,18.4,85.0,56.07,Moderada
2020,2,2020-02-01,Sudeste,MG,Juiz de Fora,34.55,58.19,31.15,1.35,44.64,21.5,55.9,68.72,Moderada
2020,2,2020-02-01,Sudeste,ES,Vitória,23.21,73.42,23.04,1.69,56.26,24.8,80.9,64.11,Moderada
2020,2,2020-02-01,Sudeste,ES,Vila Velha,42.32,75.83,38.77,0.55,42.92,29.3,81.2,75.47,Moderada
2020,2,2020-02-01,Sudeste,ES,Serra,46.33,79.93,18.47,1.4,53.18,26.4,54.4,82.8,Ruim
2020,2,2020-02-01,Sul,PR,Curitiba,21.41,71.61,14.58,1.61,41.99,29.9,77.9,57.86,Moderada
2020,2,2020-02-01,Sul,PR,Londrina,36.21,65.38,26.93,1.51,33.38,23.5,86.9,71.12,Moderada
2020,2,2020-02-01,Sul,SC,Florianópolis,32.26,54.89,39.64,1.77,32.68,26.7,42.6,70.1,Moderada
2020,2,2020-02-01,Sul,SC,Joinville,31.75,76.67,25.81,0.49,54.48,26.8,80.6,63.55,Moderada
2020,2,2020-02-01,Sul,RS,Porto Alegre,46.45,72.12,17.86,1.12,31.85,27.1,70.3,76.44,Moderada
2020,2,2020-02-01,Sul,RS,Caxias do Sul,35.09,49.41,32.67,0.69,45.33,33.9,70.5,62.19,Moderada
2020,3,2020-03-01,Norte,AM,Manaus,37.52,46.76,27.01,1.29,21.32,24.6,68.9,64.64,Moderada
2020,3,2020-03-01,Norte,PA,Belém,40.15,122.5,19.18,1.73,33.68,25.6,72.6,88.79,Ruim
2020,3,2020-03-01,Norte,PA,Santarém,15.53,119.53,21.87,1.26,37.77,21.5,58.8,63.19,Moderada
2020,3,2020-03-01,Norte,RO,Porto Velho,40.03,111.34,24.9,0.73,39.12,28.0,49.9,79.84,Moderada
2020,3,2020-03-01,Norte,TO,Palmas,35.68,74.87,26.12,0.66,43.43,24.5,91.8,66.99,Moderada
2020,3,2020-03-01,Nordeste,BA,Salvador,40.56,69.73,25.03,1.56,36.69,23.0,61.2,76.37,Moderada
2020,3,2020-03-01,Nordeste,BA,Feira de Santana,31.12,58.07,31.8,0.85,39.41,27.4,88.0,61.2,Moderada
2020,3,2020-03-01,Nordeste,PE,Recife,33.98,51.76,20.0,1.5,54.82,25.4,41.6,66.01,Moderada
2020,3,2020-03-01,Nordeste,PE,Jaboatão dos Guararapes,39.06,91.12,20.6,1.65,48.06,21.7,89.4,81.06,Ruim
2020,3,2020-03-01,Nordeste,CE,Fortaleza,31.32,78.82,23.1,0.43,66.8,21.8,73.8,63.82,Moderada
2020,3,2020-03-01,Nordeste,CE,Juazeiro do Norte,27.32,55.07,33.73,1.78,41.26,27.3,50.5,65.17,Moderada
2020,3,2020-03-01,Nordeste,MA,São Luís,31.26,58.0,10.35,1.12,36.4,26.1,82.4,57.84,Moderada
2020,3,2020-03-01,Nordeste,PB,João Pessoa,43.54,65.17,28.26,0.34,33.7,23.7,74.0,68.66,Moderada
2020,3,2020-03-01,Centro-Oeste,DF,Brasília,39.8,64.75,27.08,0.95,43.83,23.8,82.3,70.73,Moderada
2020,3,2020-03-01,Centro-Oeste,GO,Goiânia,49.05,79.19,23.4,1.57,36.26,28.5,48.7,85.94,Ruim
2020,3,2020-03-01,Centro-Oeste,GO,Aparecida de Goiânia,22.7,79.03,23.2,1.57,45.73,28.1,50.4,63.16,Moderada
2020,3,2020-03-01,Centro-Oeste,MT,Cuiabá,27.47,49.94,29.67,1.47,44.09,25.5,87.3,60.81,Moderada
2020,3,2020-03-01,Centro-Oeste,MS,Campo Grande,31.27,88.61,23.15,0.59,67.83,17.8,71.1,67.58,Moderada
2020,3,2020-03-01,Sudeste,SP,São Paulo,43.4,120.13,21.78,0.75,32.44,22.1,55.8,83.81,Ruim
2020,3,2020-03-01,Sudeste,SP,Campinas,32.53,90.51,18.06,0.32,41.32,29.0,51.2,63.1,Moderada
2020,3,2020-03-01,Sudeste,SP,Ribeirão Preto,36.61,83.85,22.29,0.5,35.93,24.6,83.5,67.09,Moderada
2020,3,2020-03-01,Sudeste,RJ,Rio de Janeiro,39.95,56.55,29.09,1.34,49.73,26.2,78.0,73.09,Moderada
2020,3,2020-03-01,Sudeste,RJ,Niterói,29.85,47.12,32.71,1.22,56.72,27.2,59.9,62.28,Moderada
2020,3,2020-03-01,Sudeste,RJ,Nova Iguaçu,33.58,76.29,30.85,1.73,44.82,26.8,69.7,75.37,Moderada
2020,3,2020-03-01,Sudeste,RJ,Petrópolis,26.3,87.41,18.06,1.28,10.35,21.7,49.6,61.34,Moderada
2020,3,2020-03-01,Sudeste,MG,Belo Horizonte,53.82,42.11,22.7,1.69,39.55,23.0,84.1,82.14,Ruim
2020,3,2020-03-01,Sudeste,MG,Uberlândia,53.52,41.8,28.23,0.63,40.03,24.2,71.7,74.73,Moderada
2020,3,2020-03-01,Sudeste,MG,Juiz de Fora,45.88,38.58,29.23,1.24,39.72,21.0,85.9,72.15,Moderada
2020,3,2020-03-01,Sudeste,ES,Vitória,43.01,56.81,7.71,0.52,26.92,24.5,47.8,61.66,Moderada
2020,3,2020-03-01,Sudeste,ES,Vila Velha,46.16,72.14,39.74,0.72,60.55,24.8,41.8,81.33,Ruim
2020,3,2020-03-01,Sudeste,ES,Serra,26.83,44.11,10.3,1.16,55.33,29.2,85.6,52.56,Moderada
2020,3,2020-03-01,Sul,PR,Curitiba,55.76,44.93,20.02,0.81,28.88,27.3,81.7,75.8,Moderada
2020,3,2020-03-01,Sul,PR,Londrina,44.4,49.74,19.38,1.14,23.86,26.9,62.2,68.74,Moderada
2020,3,2020-03-01,Sul,SC,Florianópolis,34.06,43.95,33.23,1.11,36.75,23.0,49.4,62.51,Moderada
2020,3,2020-03-01,Sul,SC,Joinville,37.97,44.17,28.97,1.49,22.03,21.8,90.2,66.58,Moderada
2020,3,2020-03-01,Sul,RS,Porto Alegre,19.75,76.33,23.66,1.72,44.15,23.8,84.8,60.98,Moderada
2020,3,2020-03-01,Sul,RS,Caxias do Sul,44.51,22.57,30.86,1.43,32.83,24.1,66.1,68.13,Moderada
2020,4,2020-04-01,Norte,AM,Manaus,40.02,79.69,23.45,0.63,29.83,26.4,87.8,69.78,Moderada
2020,4,2020-04-01,Norte,PA,Belém,21.23,50.52,20.21,1.42,48.3,25.8,84.5,52.94,Moderada
2020,4,2020-04-01,Norte,PA,Santarém,42.76,63.86,7.78,0.59,45.22,29.1,51.2,65.62,Moderada
2020,4,2020-04-01,Norte,RO,Porto Velho,21.69,96.34,22.25,0.87,31.71,25.5,54.9,59.3,Moderada
2020,4,2020-04-01,Norte,TO,Palmas,32.92,89.7,28.92,0.91,42.94,25.1,52.3,70.83,Moderada
2020,4,2020-04-01,Nordeste,BA,Salvador,48.88,72.32,32.62,0.8,45.41,27.6,85.2,81.14,Ruim
2020,4,2020-04-01,Nordeste,BA,Feira de Santana,23.94,65.89,9.72,1.41,36.98,25.6,90.2,55.4,Moderada
2020,4,2020-04-01,Nordeste,PE,Recife,27.53,55.53,15.42,1.79,39.25,26.2,51.3,60.76,Moderada
2020,4,2020-04-01,Nordeste,PE,Jaboatão dos Guararapes,32.15,5.04,35.46,0.88,46.82,25.6,86.3,50.79,Moderada
2020,4,2020-04-01,Nordeste,CE,Fortaleza,40.9,66.4,16.91,0.58,41.14,18.9,58.7,66.35,Moderada
2020,4,2020-04-01,Nordeste,CE,Juazeiro do Norte,52.57,78.19,24.47,1.15,40.18,25.3,74.7,86.18,Ruim
2020,4,2020-04-01,Nordeste,MA,São Luís,35.8,65.55,40.99,1.34,51.83,20.7,85.4,74.75,Moderada
2020,4,2020-04-01,Nordeste,PB,João Pessoa,26.77,85.39,28.41,0.94,59.51,26.8,60.8,66.05,Moderada
2020,4,2020-04-01,Centro-Oeste,DF,Brasília,41.17,57.34,14.69,0.43,42.32,19.9,46.4,62.74,Moderada
2020,4,2020-04-01,Centro-Oeste,GO,Goiânia,27.21,31.61,21.0,1.48,44.57,26.3,75.2,53.92,Moderada
2020,4,2020-04-01,Centro-Oeste,GO,Aparecida de Goiânia,21.17,64.08,25.96,0.62,19.03,25.5,92.7,48.44,Boa
2020,4,2020-04-01,Centro-Oeste,MT,Cuiabá,23.86,49.72,23.91,1.19,49.77,28.5,48.5,54.39,Moderada
2020,4,2020-04-01,Centro-Oeste,MS,Campo Grande,33.5,45.2,23.33,0.3,44.34,22.0,63.1,54.12,Moderada
2020,4,2020-04-01,Sudeste,SP,São Paulo,33.62,68.9,23.91,1.06,36.35,24.4,83.9,65.56,Moderada
2020,4,2020-04-01,Sudeste,SP,Campinas,28.37,78.72,14.84,0.9,49.47,23.4,92.7,61.06,Moderada
2020,4,2020-04-01,Sudeste,SP,Ribeirão Preto,29.73,79.1,18.42,1.51,43.43,27.5,81.1,67.55,Moderada
2020,4,2020-04-01,Sudeste,RJ,Rio de Janeiro,75.13,61.05,35.59,1.46,37.72,32.2,59.5,107.23,Ruim
2020,4,2020-04-01,Sudeste,RJ,Niterói,25.7,60.37,22.41,0.38,48.11,25.3,76.9,51.66,Moderada
2020,4,2020-04-01,Sudeste,RJ,Nova Iguaçu,35.94,79.03,30.64,1.11,29.3,22.1,89.9,71.57,Moderada
2020,4,2020-04-01,Sudeste,RJ,Petrópolis,35.69,76.03,23.37,0.98,45.45,27.0,52.2,69.33,Moderada
2020,4,2020-04-01,Sudeste,MG,Belo Horizonte,41.57,60.08,12.67,1.79,46.29,25.6,85.7,74.55,Moderada
2020,4,2020-04-01,Sudeste,MG,Uberlândia,33.33,74.75,26.46,1.28,46.9,26.2,57.3,70.21,Moderada
2020,4,2020-04-01,Sudeste,MG,Juiz de Fora,47.88,85.36,18.14,1.51,25.82,19.5,80.8,83.64,Ruim
2020,4,2020-04-01,Sudeste,ES,Vitória,24.85,82.15,34.86,0.45,29.58,28.7,45.5,58.14,Moderada
2020,4,2020-04-01,Sudeste,ES,Vila Velha,46.16,96.81,25.47,1.06,41.2,30.6,50.4,84.69,Ruim
2020,4,2020-04-01,Sudeste,ES,Serra,37.78,68.28,15.47,0.71,57.13,28.0,66.5,66.35,Moderada
2020,4,2020-04-01,Sul,PR,Curitiba,38.76,62.24,10.58,1.47,50.99,18.1,49.3,69.97,Moderada
2020,4,2020-04-01,Sul,PR,Londrina,41.31,58.68,10.79,0.99,49.19,23.1,89.7,67.36,Moderada
2020,4,2020-04-01,Sul,SC,Florianópolis,44.27,63.81,4.94,1.74,30.33,24.3,92.4,73.97,Moderada
2020,4,2020-04-01,Sul,SC,Joinville,26.21,62.58,31.6,0.71,32.68,24.3,59.3,56.08,Moderada
2020,4,2020-04-01,Sul,RS,Porto Alegre,34.65,47.21,35.26,0.62,33.77,28.2,81.8,60.13,Moderada
2020,4,2020-04-01,Sul,RS,Caxias do Sul,45.15,100.63,20.35,1.47,46.62,27.8,55.8,87.32,Ruim
2020,5,2020-05-01,Norte,AM,Manaus,6.4,90.95,38.46,0.68,38.38,21.6,92.1,47.39,Boa
2020,5,2020-05-01,Norte,PA,Belém,44.0,53.87,27.72,0.35,50.65,25.5,93.8,67.88,Moderada
2020,5,2020-05-01,Norte,PA,Santarém,26.91,63.4,15.77,0.67,35.4,20.1,60.2,52.95,Moderada
2020,5,2020-05-01,Norte,RO,Porto Velho,42.99,62.81,22.19,0.59,46.58,22.8,84.9,69.3,Moderada
2020,5,2020-05-01,Norte,TO,Palmas,30.07,50.69,29.18,1.47,54.8,27.5,88.7,64.3,Moderada
2020,5,2020-05-01,Nordeste,BA,Salvador,35.52,62.86,19.82,1.68,31.23,28.2,90.0,69.17,Moderada
2020,5,2020-05-01,Nordeste,BA,Feira de Santana,44.47,56.23,21.53,0.55,49.87,26.6,94.3,68.87,Moderada
2020,5,2020-05-01,Nordeste,PE,Recife,37.29,72.53,25.83,0.78,28.06,23.0,54.8,67.21,Moderada
2020,5,2020-05-01,Nordeste,PE,Jaboatão dos Guararapes,33.14,51.58,30.13,1.46,38.4,22.3,56.3,65.79,Moderada
2020,5,2020-05-01,Nordeste,CE,Fortaleza,32.57,83.56,16.6,0.61,43.28,24.4,61.2,63.57,Moderada
2020,5,2020-05-01,Nordeste,CE,Juazeiro do Norte,45.7,82.21,32.26,1.52,45.91,31.7,54.8,86.53,Ruim
2020,5,2020-05-01,Nordeste,MA,São Luís,32.26,68.47,18.17,1.74,34.47,28.2,40.7,68.06,Moderada
2020,5,2020-05-01,Nordeste,PB,João Pessoa,42.11,53.27,34.38,1.39,55.21,18.7,51.2,76.46,Moderada
2020,5,2020-05-01,Centro-Oeste,DF,Brasília,37.75,76.39,29.21,0.61,53.17,26.6,70.3,70.59,Moderada
2020,5,2020-05-01,Centro-Oeste,GO,Goiânia,47.25,91.92,31.63,0.87,38.71,20.5,89.3,84.23,Ruim
2020,5,2020-05-01,Centro-Oeste,GO,Aparecida de Goiânia,54.32,46.81,18.47,1.06,47.41,22.1,82.5,78.44,Moderada
2020,5,2020-05-01,Centro-Oeste,MT,Cuiabá,23.03,50.38,11.09,0.76,40.53,22.7,76.9,46.21,Boa
2020,5,2020-05-01,Centro-Oeste,MS,Campo Grande,41.67,82.18,26.92,1.8,43.89,28.4,93.7,83.55,Ruim
2020,5,2020-05-01,Sudeste,SP,São Paulo,26.74,69.26,31.4,0.5,26.79,21.7,53.3,55.92,Moderada
2020,5,2020-05-01,Sudeste,SP,Campinas,30.35,72.71,19.01,1.07,27.94,20.9,66.6,61.6,Moderada
2020,5,2020-05-01,Sudeste,SP,Ribeirão Preto,23.73,48.1,35.04,0.31,40.19,29.4,47.6,48.62,Boa
2020,5,2020-05-01,Sudeste,RJ,Rio de Janeiro,30.08,50.96,14.93,0.58,47.43,29.3,85.1,52.89,Moderada
2020,5,2020-05-01,Sudeste,RJ,Niterói,31.85,72.32,19.65,0.49,49.35,27.6,83.6,60.53,Moderada
2020,5,2020-05-01,Sudeste,RJ,Nova Iguaçu,35.52,76.25,10.62,1.65,33.89,26.4,71.0,70.29,Moderada
2020,5,2020-05-01,Sudeste,RJ,Petrópolis,31.98,55.55,20.89,1.41,45.16,25.1,47.7,63.69,Moderada
2020,5,2020-05-01,Sudeste,MG,Belo Horizonte,28.66,91.48,21.23,1.37,49.25,27.0,89.0,69.84,Moderada
2020,5,2020-05-01,Sudeste,MG,Uberlândia,42.78,70.21,18.14,0.51,46.32,26.1,81.9,69.32,Moderada
2020,5,2020-05-01,Sudeste,MG,Juiz de Fora,38.46,94.28,13.73,0.66,40.3,24.2,46.4,70.96,Moderada
2020,5,2020-05-01,Sudeste,ES,Vitória,37.88,99.86,16.85,0.96,29.28,26.5,81.7,73.9,Moderada
2020,5,2020-05-01,Sudeste,ES,Vila Velha,40.01,45.89,10.74,1.55,30.38,25.3,73.3,65.63,Moderada
2020,5,2020-05-01,Sudeste,ES,Serra,48.83,40.63,28.46,0.35,49.83,25.8,75.4,69.0,Moderada
2020,5,2020-05-01,Sul,PR,Curitiba,52.1,81.55,24.81,0.8,35.84,26.3,77.8,83.42,Ruim
2020,5,2020-05-01,Sul,PR,Londrina,34.77,40.92,23.93,0.71,40.85,23.7,57.5,57.3,Moderada
2020,5,2020-05-01,Sul,SC,Florianópolis,50.02,76.17,38.37,0.46,35.45,22.6,54.8,80.86,Ruim
2020,5,2020-05-01,Sul,SC,Joinville,39.22,77.8,21.19,0.76,44.55,29.6,52.1,70.55,Moderada
2020,5,2020-05-01,Sul,RS,Porto Alegre,29.21,54.6,31.41,1.79,34.55,17.6,53.8,65.55,Moderada
2020,5,2020-05-01,Sul,RS,Caxias do Sul,41.05,25.7,24.34,1.33,45.87,25.6,40.1,64.72,Moderada
2020,6,2020-06-01,Norte,AM,Manaus,37.69,81.79,25.07,1.75,58.35,23.9,72.3,80.5,Ruim
2020,6,2020-06-01,Norte,PA,Belém,46.98,40.7,22.9,0.52,43.74,26.4,57.2,66.71,Moderada
2020,6,2020-06-01,Norte,PA,Santarém,30.01,53.75,24.97,1.27,32.06,23.1,53.4,60.03,Moderada
2020,6,2020-06-01,Norte,RO,Porto Velho,33.85,77.59,15.43,1.26,66.2,25.7,47.5,70.44,Moderada
2020,6,2020-06-01,Norte,TO,Palmas,61.27,70.99,28.93,1.24,54.57,28.1,40.6,95.53,Ruim
2020,6,2020-06-01,Nordeste,BA,Salvador,42.39,50.6,20.65,0.51,17.68,31.1,70.2,61.81,Moderada
2020,6,2020-06-01,Nordeste,BA,Feira de Santana,51.92,95.28,25.98,0.64,33.04,30.1,85.3,85.47,Ruim
2020,6,2020-06-01,Nordeste,PE,Recife,47.07,58.65,19.89,1.49,41.48,27.7,40.9,78.07,Moderada
2020,6,2020-06-01,Nordeste,PE,Jaboatão dos Guararapes,54.98,46.45,25.67,1.14,48.62,20.1,54.2,81.49,Ruim
2020,6,2020-06-01,Nordeste,CE,Fortaleza,20.95,72.64,42.74,0.62,42.52,23.6,63.4,56.94,Moderada
2020,6,2020-06-01,Nordeste,CE,Juazeiro do Norte,48.9,74.3,39.01,1.14,23.0,24.0,49.3,83.77,Ruim
2020,6,2020-06-01,Nordeste,MA,São Luís,33.75,66.86,13.45,1.44,54.53,28.8,82.8,67.39,Moderada
2020,6,2020-06-01,Nordeste,PB,João Pessoa,32.25,104.13,31.66,0.97,43.1,26.2,44.4,75.06,Moderada
2020,6,2020-06-01,Centro-Oeste,DF,Brasília,23.81,67.98,24.44,1.52,32.4,26.8,54.8,59.9,Moderada
2020,6,2020-06-01,Centro-Oeste,GO,Goiânia,27.11,78.71,31.37,1.59,61.42,22.9,60.4,70.75,Moderada
2020,6,2020-06-01,Centro-Oeste,GO,Aparecida de Goiânia,25.89,93.64,21.02,1.73,61.07,30.2,72.2,71.92,Moderada
2020,6,2020-06-01,Centro-Oeste,MT,Cuiabá,28.76,64.18,32.12,1.23,56.92,26.3,88.1,65.48,Moderada
2020,6,2020-06-01,Centro-Oeste,MS,Campo Grande,22.49,77.21,22.87,1.03,47.24,21.3,55.2,58.19,Moderada
2020,6,2020-06-01,Sudeste,SP,São Paulo,45.82,82.82,22.33,0.58,40.82,24.5,42.7,76.26,Moderada
2020,6,2020-06-01,Sudeste,SP,Campinas,24.92,79.4,11.34,0.93,50.74,28.7,87.0,57.61,Moderada
2020,6,2020-06-01,Sudeste,SP,Ribeirão Preto,45.26,81.81,31.7,0.68,33.82,23.5,57.1,77.92,Moderada
2020,6,2020-06-01,Sudeste,RJ,Rio de Janeiro,36.19,70.95,23.24,0.71,42.75,28.6,69.3,66.05,Moderada
2020,6,2020-06-01,Sudeste,RJ,Niterói,41.81,58.64,20.06,0.89,43.06,27.4,62.1,68.77,Moderada
2020,6,2020-06-01,Sudeste,RJ,Nova Iguaçu,42.89,41.12,21.85,1.46,30.09,28.2,55.9,69.02,Moderada
2020,6,2020-06-01,Sudeste,RJ,Petrópolis,37.87,72.39,21.01,1.05,42.69,25.3,55.0,70.09,Moderada
2020,6,2020-06-01,Sudeste,MG,Belo Horizonte,39.1,78.17,28.29,1.63,40.17,23.5,44.8,78.87,Moderada
2020,6,2020-06-01,Sudeste,MG,Uberlândia,29.93,69.61,21.4,0.6,21.11,26.5,49.4,56.62,Moderada
2020,6,2020-06-01,Sudeste,MG,Juiz de Fora,16.39,89.19,26.4,1.17,33.79,23.7,46.4,56.42,Moderada
2020,6,2020-06-01,Sudeste,ES,Vitória,37.56,71.73,17.78,1.17,65.96,25.7,74.1,72.13,Moderada
